,seller_id,seller_city_x,seller_state_x,product_id_x,product_category_name_x,seller_city_y,seller_state_y,product_id_y,product_category_name_y,Delivery_time,review_avg,total_orders,total_income
301,1074,bertioga,SP,71,5,bertioga,SP,71,5,10.72,4.11,71,4702.96
302,1029,foz do iguacu,PR,83,1,foz do iguacu,PR,83,1,27.36,2.94,83,10676.5
303,2768,bauru,SP,29,2,bauru,SP,29,2,11.96,4.34,29,6698.7
304,277,mogi guacu,SP,151,1,mogi guacu,SP,151,1,11.33,4.22,151,41163.02
305,219,sao paulo,SP,4,1,sao paulo,SP,4,1,4.75,4.0,4,369.8
306,1972,sao paulo,SP,17,2,sao paulo,SP,17,2,8.71,3.71,17,862.15
307,2055,santo andre,SP,52,1,santo andre,SP,52,1,12.69,3.58,52,3179.52
308,2942,brasilia,DF,100,2,brasilia,DF,100,2,10.71,4.18,100,11173.6
309,349,arapongas,PR,98,1,arapongas,PR,98,1,15.54,3.89,98,11316.09
310,651,sao paulo,SP,293,2,sao paulo,SP,293,2,10.88,4.27,293,57832.13
311,2758,curitiba,PR,108,1,curitiba,PR,108,1,12.0,4.4,108,42043.8
312,1672,guaratuba,PR,2,1,guaratuba,PR,2,1,6.0,2.0,2,252.9
313,985,santos,SP,75,3,santos,SP,75,3,7.44,4.36,75,3811.9
314,2395,jaboticabal,SP,50,8,jaboticabal,SP,50,8,11.16,4.54,50,4622.17
315,1992,sao paulo,SP,190,2,sao paulo,SP,190,2,12.75,4.18,190,26384.11
316,207,ribeirao preto,SP,104,2,ribeirao preto,SP,104,2,16.2,3.78,104,4462.85
317,1108,guarulhos,SP,14,2,guarulhos,SP,14,2,6.36,4.5,14,1134.6000000000001
318,1152,apucarana,PR,33,2,apucarana,PR,33,2,10.06,4.27,33,1883.78
319,2446,sao paulo,SP,142,2,sao paulo,SP,142,2,13.5,3.76,142,10125.05
320,1309,blumenau,SC,11,2,blumenau,SC,11,2,11.55,4.55,11,2382.5
321,2009,joinville,SC,1,1,joinville,SC,1,1,11.0,5.0,1,83.0
322,199,uba,MG,40,5,uba,MG,40,5,14.02,4.35,40,6528.7
323,78,foz do iguacu,PR,75,7,foz do iguacu,PR,75,7,14.26,4.0,75,9217.36
324,87,guarulhos,SP,41,5,guarulhos,SP,41,5,12.25,3.51,41,2314.5
325,1110,sao paulo,SP,37,4,sao paulo,SP,37,4,12.38,3.54,37,5323.400000000001
326,646,goiania,GO,60,5,goiania,GO,60,5,12.27,4.68,60,6695.73
327,1445,salvador,BA,87,4,salvador,BA,87,4,17.24,3.76,87,19258.13
328,423,niteroi,RJ,36,5,niteroi,RJ,36,5,11.51,4.28,36,13592.08
329,1357,pinhalao,PR,11,1,pinhalao,PR,11,1,15.45,4.36,11,765.1899999999999
330,1660,sao paulo,SP,8,3,sao paulo,SP,8,3,15.71,3.5,8,7473.49
331,124,sao bernardo do campo,SP,66,2,sao bernardo do campo,SP,66,2,12.71,3.74,66,14767.42
332,490,balneario camboriu,SC,5,1,balneario camboriu,SC,5,1,11.4,4.0,5,400.0
333,1666,braco do norte,SC,23,8,braco do norte,SC,23,8,8.74,3.87,23,2418.3
334,82,belo horizonte,MG,19,1,belo horizonte,MG,19,1,9.0,4.63,19,1618.19
335,1010,lauro de freitas,BA,435,2,lauro de freitas,BA,435,2,13.27,4.07,435,242591.55
336,1356,curitiba,PR,2,1,curitiba,PR,2,1,7.0,5.0,2,197.8
337,25,curitiba,PR,264,1,curitiba,PR,264,1,10.78,4.31,264,33808.3
338,2452,sao paulo,SP,220,1,sao paulo,SP,220,1,10.43,4.3,220,12023.0
339,1330,sao paulo,SP,181,6,sao paulo,SP,181,6,12.03,3.91,181,13496.9
340,1381,sao paulo,SP,38,3,sao paulo,SP,38,3,13.39,3.68,38,3537.2
341,2451,jacarei,SP,13,1,jacarei,SP,13,1,7.85,4.69,13,758.88
342,732,ponte nova,MG,105,5,ponte nova,MG,105,5,15.28,4.22,105,10157.5
343,572,scao jose do rio pardo,SP,65,10,scao jose do rio pardo,SP,65,10,12.19,4.22,65,8405.41
344,2973,atibaia,SP,24,4,atibaia,SP,24,4,7.83,4.38,24,2359.27
345,3076,mogi das cruzes,SP,51,6,mogi das cruzes,SP,51,6,10.12,4.1,51,7426.0
346,1409,araguari,MG,371,13,araguari,MG,371,13,11.45,4.43,371,36686.37
347,1166,sao paulo,SP,80,5,sao paulo,SP,80,5,10.53,3.84,80,9650.27
348,2969,porto ferreira,SP,18,3,porto ferreira,SP,18,3,13.17,4.28,18,2134.6800000000003
349,1452,guarulhos,SP,77,7,guarulhos,SP,77,7,9.97,4.12,77,32121.81
350,166,guarulhos,SP,195,3,guarulhos,SP,195,3,11.61,3.94,195,18712.92
351,2275,ribeirao preto,SP,12,2,ribeirao preto,SP,12,2,15.08,4.0,12,374.79999999999995
352,1033,contagem,MG,7,3,contagem,MG,7,3,8.71,4.71,7,453.95
353,641,santos,SP,172,10,santos,SP,172,10,10.99,3.66,172,9721.85
354,2826,sao  paulo,SP,56,9,sao  paulo,SP,56,9,13.89,3.82,56,10742.12
355,1731,sao bernardo do campo,SP,245,13,sao bernardo do campo,SP,245,13,9.35,4.11,245,11871.84
356,606,porto alegre,RS,48,1,porto alegre,RS,48,1,10.75,4.62,48,8282.45
357,1181,brusque,SC,130,3,brusque,SC,130,3,10.26,3.55,130,6777.23
358,2689,cruzeiro,SP,97,12,cruzeiro,SP,97,12,12.71,4.36,97,6298.87
359,2518,contagem,MG,14,5,contagem,MG,14,5,6.36,4.57,14,3408.93
360,1649,blumenau,SC,218,3,blumenau,SC,218,3,11.77,4.0,218,17455.73
361,1461,sao paulo,SP,15,7,sao paulo,SP,15,7,8.93,4.27,15,1087.06
362,352,sao paulo,SP,336,21,sao paulo,SP,336,21,8.59,4.06,336,9037.45
363,2537,ibitinga,SP,259,2,ibitinga,SP,259,2,12.34,3.83,259,29124.41
364,1814,ibitinga,SP,70,2,ibitinga,SP,70,2,9.09,4.14,70,4038.3
365,1400,sao paulo,SP,13,5,sao paulo,SP,13,5,5.0,3.69,13,729.0899999999999
366,1952,rio de janeiro,RJ,10,2,rio de janeiro,RJ,10,2,25.2,4.4,10,1304.9
367,495,formiga,MG,60,1,formiga,MG,60,1,9.45,4.08,60,19025.36
368,2624,sao paulo,SP,62,5,sao paulo,SP,62,5,7.79,4.82,62,6979.36
369,1324,belo horizonte,MG,169,4,belo horizonte,MG,169,4,10.55,4.49,169,11919.37
370,2582,centro,MG,10,1,centro,MG,10,1,8.33,2.9,10,302.88
371,992,garca,SP,95,4,garca,SP,95,4,13.65,4.42,95,18747.5
372,54,sao paulo,SP,29,3,sao paulo,SP,29,3,11.24,3.83,29,1449.1
373,2133,sao goncalo,RJ,123,1,sao goncalo,RJ,123,1,15.59,3.81,123,8212.77
374,1214,patos de minas,MG,11,2,patos de minas,MG,11,2,6.27,4.55,11,815.1
375,1588,sorocaba,SP,15,2,sorocaba,SP,15,2,8.2,3.53,15,1393.6399999999999
376,2799,pato branco,PR,9,1,pato branco,PR,9,1,8.33,4.78,9,251.87
377,815,carapicuiba,SP,44,1,carapicuiba,SP,44,1,11.57,4.59,44,4469.56
378,2710,campinas,SP,8,2,campinas,SP,8,2,11.75,4.62,8,978.4000000000001
379,520,barueri,SP,11,3,barueri,SP,11,3,17.0,2.55,11,593.1
380,1378,itatiba,SP,115,6,itatiba,SP,115,6,13.43,4.35,115,32172.75
381,860,curitiba,PR,34,8,curitiba,PR,34,8,10.03,5.0,34,345.6
382,198,campinas,SP,139,4,campinas,SP,139,4,10.12,4.14,139,7167.5199999999995
383,2467,vila velha,ES,11,5,vila velha,ES,11,5,10.55,3.82,11,779.89
384,418,sao pedro,SP,26,2,sao pedro,SP,26,2,12.58,3.88,26,3859.01
385,868,sao paulo,SP,19,4,sao paulo,SP,19,4,5.32,3.58,19,2356.61
386,1185,novo hamburgo,RS,117,12,novo hamburgo,RS,117,12,11.28,4.44,117,25284.91
387,1832,sao jose dos campos,SP,83,4,sao jose dos campos,SP,83,4,12.49,4.3,83,3166.9
388,2578,sao paulo,SP,7,2,sao paulo,SP,7,2,7.14,4.43,7,217.04000000000002
389,1761,sao paulo,SP,28,3,sao paulo,SP,28,3,10.43,4.36,28,899.35
390,1754,ribeirao preto,SP,8,1,ribeirao preto,SP,8,1,12.25,4.38,8,4813.25
391,781,santo andre,SP,254,5,santo andre,SP,254,5,13.04,4.07,254,18690.25
392,431,osasco,SP,177,3,osasco,SP,177,3,10.93,3.98,177,35339.1
393,3018,icara,SC,62,1,icara,SC,62,1,15.03,4.02,62,6903.8
394,2369,sao caetano do sul,SP,10,1,sao caetano do sul,SP,10,1,15.6,3.3,10,529.9
395,1784,tubarao,SC,12,1,tubarao,SC,12,1,30.83,3.33,12,2389.8
396,1211,rio de janeiro,RJ,335,11,rio de janeiro,RJ,335,11,14.1,3.88,335,40093.5
397,422,itau de minas,MG,3,1,itau de minas,MG,3,1,13.0,4.33,3,174.70000000000002
398,53,santo antonio de padua,RJ,16,1,santo antonio de padua,RJ,16,1,11.87,4.31,16,2575.9
399,1594,presidente prudente,SP,56,3,presidente prudente,SP,56,3,8.02,3.57,56,4255.0
400,2846,lencois paulista,SP,91,1,lencois paulista,SP,91,1,13.03,4.15,91,8253.42
401,1753,ipatinga,MG,16,1,ipatinga,MG,16,1,13.94,3.81,16,2755.5
402,1348,jundiai,SP,9,2,jundiai,SP,9,2,8.5,4.44,9,1372.95
403,550,sao paulo,SP,6,1,sao paulo,SP,6,1,7.83,4.5,6,378.9
404,252,bauru,SP,2,1,bauru,SP,2,1,15.0,1.0,2,78.35
405,1240,morrinhos,GO,22,1,morrinhos,GO,22,1,12.68,4.23,22,2081.07
406,2269,assis,SP,45,1,assis,SP,45,1,11.73,4.53,45,4012.75
407,496,santo andre,SP,23,2,santo andre,SP,23,2,20.13,3.65,23,1516.76
408,1632,lencois paulista,SP,11,1,lencois paulista,SP,11,1,15.73,4.18,11,685.2
409,2955,santo andre,SP,19,1,santo andre,SP,19,1,8.53,4.68,19,1362.0
410,1642,ribeirao preto,SP,13,3,ribeirao preto,SP,13,3,15.31,4.08,13,1167.66
411,3057,presidente prudente,SP,8,2,presidente prudente,SP,8,2,8.88,4.62,8,847.78
412,1243,ribeirao pretp,SP,2,1,ribeirao pretp,SP,2,1,14.5,4.0,2,153.6
413,1673,sao paulo,SP,108,10,sao paulo,SP,108,10,14.42,3.79,108,4597.26
414,2922,sao paulo,SP,59,4,sao paulo,SP,59,4,10.04,4.03,59,2307.41
415,2994,sao paulo,SP,132,6,sao paulo,SP,132,6,12.25,4.09,132,9372.8
416,2418,guarulhos,SP,372,1,guarulhos,SP,372,1,13.23,4.05,372,45495.53
417,508,sao paulo,SP,6,1,sao paulo,SP,6,1,7.17,3.17,6,301.0
418,2480,ibitinga,SP,884,6,ibitinga,SP,884,6,14.22,3.82,884,68003.56
419,458,ibitinga,SP,18,1,ibitinga,SP,18,1,23.83,2.56,18,2327.0
420,372,tupa,SP,81,1,tupa,SP,81,1,14.66,4.1,81,13902.53
421,1586,ibitinga,SP,438,4,ibitinga,SP,438,4,16.89,3.84,438,47826.990000000005
422,1030,santa barbara d'oeste,SP,217,7,santa barbara d'oeste,SP,217,7,11.6,4.35,217,18020.31
423,2805,santa barbara d oeste,SP,10,2,santa barbara d oeste,SP,10,2,8.5,4.4,10,930.9
424,2195,sao paulo,SP,171,3,sao paulo,SP,171,3,10.24,4.16,171,2621.23
425,1908,sao paulo,SP,14,1,sao paulo,SP,14,1,18.43,3.64,14,412.79999999999995
426,201,sao bernardo do campo,SP,73,5,sao bernardo do campo,SP,73,5,8.86,4.6,73,2004.89
427,1209,farroupilha,RS,41,1,farroupilha,RS,41,1,12.54,4.61,41,2153.39
428,3021,sao paulo,SP,352,3,sao paulo,SP,352,3,11.27,4.42,352,16594.85
429,52,cosmopolis,SP,17,2,cosmopolis,SP,17,2,16.24,3.53,17,5518.0
430,81,sao luis,MA,403,1,sao luis,MA,403,1,17.74,3.99,403,36217.97
431,2059,sao jose,SC,153,4,sao jose,SC,153,4,12.51,4.41,153,10745.2
432,173,sete lagoas,MG,282,9,sete lagoas,MG,282,9,10.77,4.32,282,11195.4
433,1502,sao paulo,SP,1236,2,sao paulo,SP,1236,2,11.1,4.23,1236,149554.88
434,466,sao paulo,SP,29,1,sao paulo,SP,29,1,13.19,4.07,29,3897.52
435,1388,penapolis,SP,343,2,penapolis,SP,343,2,14.88,4.05,343,38562.36
436,616,penapolis,SP,78,1,penapolis,SP,78,1,12.88,4.0,78,6455.4
437,1392,serra negra,SP,75,5,serra negra,SP,75,5,11.99,4.41,75,5488.3
438,2927,sao paulo,SP,221,9,sao paulo,SP,221,9,8.79,4.0,221,10697.69
439,2516,uba,MG,22,6,uba,MG,22,6,14.4,3.41,22,7580.79
440,3016,sao paulo,SP,7,3,sao paulo,SP,7,3,6.71,4.57,7,359.92999999999995
441,2947,guarulhos,SP,29,5,guarulhos,SP,29,5,9.18,4.24,29,2100.8
442,3038,salvador,BA,6,3,salvador,BA,6,3,7.67,3.83,6,554.99
443,2355,guara,SP,269,1,guara,SP,269,1,15.37,3.88,269,38129.4
444,2360,curitiba,PR,324,2,curitiba,PR,324,2,9.91,4.46,324,44917.090000000004
445,3084,guarulhos,SP,32,8,guarulhos,SP,32,8,9.78,4.28,32,1640.03
446,1253,jau,SP,45,7,jau,SP,45,7,10.25,3.29,45,4169.79
447,71,belo horizonte,MG,63,3,belo horizonte,MG,63,3,12.68,4.1,63,13769.01
448,130,sao paulo,SP,15,3,sao paulo,SP,15,3,13.2,4.33,15,1716.87
449,986,cascavel,PR,183,11,cascavel,PR,183,11,15.24,3.87,183,58181.29
450,698,porto belo,SC,3,1,porto belo,SC,3,1,6.0,4.67,3,103.69999999999999
451,2968,taruma,SP,13,1,taruma,SP,13,1,13.18,3.08,13,1912.15
452,1375,rio de janeiro,RJ,103,1,rio de janeiro,RJ,103,1,11.01,4.24,103,12706.28
453,617,sao jose dos campos,SP,6,1,sao jose dos campos,SP,6,1,7.67,3.0,6,823.2
454,2435,porto belo,SC,13,1,porto belo,SC,13,1,8.46,5.0,13,1266.0
455,299,ouro fino,MG,16,1,ouro fino,MG,16,1,16.19,4.25,16,2877.7
456,2361,mogi guacu,SP,13,1,mogi guacu,SP,13,1,3.85,4.46,13,1798.61
457,847,piracicaba,SP,98,7,piracicaba,SP,98,7,11.94,3.8,98,21360.34
458,1307,jundiai,SP,6,3,jundiai,SP,6,3,5.67,4.5,6,739.52
459,879,marilia,SP,83,5,marilia,SP,83,5,13.21,3.78,83,19352.19
460,1390,sao jose do rio preto,SP,7,4,sao jose do rio preto,SP,7,4,11.71,4.43,7,2027.18
461,2001,florianopolis,SC,14,3,florianopolis,SC,14,3,19.57,2.57,14,7147.0
462,1976,curitiba,SP,4,1,curitiba,SP,4,1,12.75,4.25,4,301.6
463,575,santa barbara d'oeste,SP,92,1,santa barbara d'oeste,SP,92,1,8.3,4.16,92,4980.8
464,17,maringa,PR,12,2,maringa,PR,12,2,9.25,3.83,12,729.88
465,2696,florianopolis,SC,87,11,florianopolis,SC,87,11,9.82,4.02,87,4807.0
466,1093,sao paulo,SP,134,6,sao paulo,SP,134,6,12.57,4.25,134,22357.510000000002
467,1006,echapora,SP,24,4,echapora,SP,24,4,9.57,4.17,24,1317.3600000000001
468,2726,rolandia,PR,42,4,rolandia,PR,42,4,14.98,3.79,42,5712.56
469,546,sao paulo,SP,25,2,sao paulo,SP,25,2,14.29,3.68,25,1522.5
470,2498,sao paulo,SP,149,11,sao paulo,SP,149,11,10.01,3.86,149,8868.56
471,1959,carapicuiba / sao paulo,SP,9,8,carapicuiba / sao paulo,SP,9,8,4.89,4.44,9,810.95
472,310,sao paulo,SP,10,1,sao paulo,SP,10,1,12.4,4.3,10,311.09999999999997
473,2128,divinopolis,MG,24,2,divinopolis,MG,24,2,18.63,2.79,24,6202.91
474,1843,claudio,MG,21,1,claudio,MG,21,1,21.16,2.33,21,909.0
475,896,rio branco,AC,1,1,rio branco,AC,1,1,,1.0,1,267.0
476,1100,campinas,SP,181,3,campinas,SP,181,3,10.63,4.18,181,11161.9
477,202,catanduva,SP,2,1,catanduva,SP,2,1,9.0,5.0,2,781.9
478,2911,brusque,SC,2,0,brusque,SC,2,0,18.0,4.0,2,327.8
479,2797,teresopolis,RJ,60,8,teresopolis,RJ,60,8,9.52,4.6,60,52774.27
480,644,rio de janeiro,RJ,25,5,rio de janeiro,RJ,25,5,9.48,4.04,25,2265.48
481,1694,curitiba,PR,14,4,curitiba,PR,14,4,9.33,2.64,14,2369.8
482,2928,ponta grossa,PR,2,2,ponta grossa,PR,2,2,11.5,4.5,2,149.8
483,2309,sao paulo,SP,2,1,sao paulo,SP,2,1,34.0,1.0,2,4700.0
484,2915,sao jose dos campos,SP,10,3,sao jose dos campos,SP,10,3,12.7,2.7,10,2638.9300000000003
485,2253,sao paulo,SP,85,8,sao paulo,SP,85,8,15.2,3.06,85,4482.22
486,2944,sao paulo,SP,88,11,sao paulo,SP,88,11,11.43,3.86,88,3916.98
487,1730,sao paulo,SP,8,1,sao paulo,SP,8,1,39.12,1.0,8,121.2
488,1021,pedreira,SP,555,6,pedreira,SP,555,6,11.91,4.07,555,31914.69
489,1509,ibitinga,SP,183,1,ibitinga,SP,183,1,11.37,3.78,183,22110.1
490,269,bariri,SP,33,1,bariri,SP,33,1,14.1,3.55,33,9889.699999999999
491,920,jau,SP,412,3,jau,SP,412,3,13.4,4.17,412,45401.0
492,2208,blumenau,SC,9,1,blumenau,SC,9,1,10.44,4.44,9,1255.6
493,2521,rio de janeiro,RJ,81,1,rio de janeiro,RJ,81,1,11.52,3.75,81,13449.0
494,2188,sao paulo,SP,1,1,sao paulo,SP,1,1,,1.0,1,69.9
495,1440,ribeirao pires,SP,78,3,ribeirao pires,SP,78,3,11.49,3.44,78,7356.77
496,400,ribeirao preto,SP,433,3,ribeirao preto,SP,433,3,13.98,4.14,433,55908.28
497,1416,rio claro,SP,26,1,rio claro,SP,26,1,7.27,4.42,26,2821.2
498,1126,coronel fabriciano,MG,21,2,coronel fabriciano,MG,21,2,13.1,2.33,21,2992.1
499,699,maringa,PR,54,1,maringa,PR,54,1,10.72,4.0,54,7799.92
500,440,itauna,MG,277,1,itauna,MG,277,1,13.57,3.71,277,55983.85
501,601,maringa,PR,44,1,maringa,PR,44,1,15.55,4.36,44,6921.13
502,888,vendas@creditparts.com.br,PR,37,1,vendas@creditparts.com.br,PR,37,1,13.92,4.08,37,6111.79
503,261,maringa,PR,64,2,maringa,PR,64,2,13.42,3.69,64,17481.4
504,1631,sao paulo,SP,192,4,sao paulo,SP,192,4,10.52,4.27,192,43887.25
505,793,brasilia,DF,40,3,brasilia,DF,40,3,10.23,4.2,40,7703.0
506,1724,andradas,MG,27,6,andradas,MG,27,6,16.6,4.19,27,13407.3
507,2728,ipaussu,SP,75,6,ipaussu,SP,75,6,9.68,4.4,75,7337.0
508,421,capivari,SP,59,11,capivari,SP,59,11,14.32,3.69,59,12900.26
509,1827,limeira,SP,30,4,limeira,SP,30,4,5.37,4.27,30,1819.43
510,2233,guarulhos,SP,45,5,guarulhos,SP,45,5,12.91,4.42,45,46444.9
511,1555,sao paulo,SP,95,6,sao paulo,SP,95,6,12.46,4.09,95,4814.89
512,2359,sao paulo,SP,13,1,sao paulo,SP,13,1,11.38,4.23,13,19087.0
513,1845,sao paulo,SP,13,1,sao paulo,SP,13,1,7.85,4.31,13,1458.8700000000001
514,2741,curitiba,PR,25,2,curitiba,PR,25,2,10.64,4.48,25,3187.1
515,1432,vitoria de santo antao,PE,3,1,vitoria de santo antao,PE,3,1,11.0,4.33,3,2217.99
516,3014,"rio de janeiro, rio de janeiro, brasil",RJ,2,1,"rio de janeiro, rio de janeiro, brasil",RJ,2,1,7.0,4.5,2,789.8
517,2393,registro,SP,45,2,registro,SP,45,2,11.59,4.49,45,12708.55
518,1291,sao paulo,SP,30,2,sao paulo,SP,30,2,7.67,3.93,30,860.8199999999999
519,1858,sao paulo,SP,209,1,sao paulo,SP,209,1,8.55,3.94,209,4710.64
520,1513,sao paulo,SP,100,2,sao paulo,SP,100,2,9.69,4.35,100,9966.59
521,2505,sao paulo,SP,29,2,sao paulo,SP,29,2,6.86,4.17,29,2542.0
522,1842,brusque,SC,88,1,brusque,SC,88,1,18.18,2.93,88,8071.89
523,2348,brusque,SC,133,2,brusque,SC,133,2,9.53,3.71,133,16244.85
524,134,sorocaba,SP,10,1,sorocaba,SP,10,1,17.9,4.1,10,1985.8700000000001
525,120,taboao da serra,SP,7,2,taboao da serra,SP,7,2,5.14,4.86,7,492.3
526,1549,sao paulo,SP,370,9,sao paulo,SP,370,9,12.34,3.88,370,59773.3
527,1676,ribeirao preto,SP,442,3,ribeirao preto,SP,442,3,14.27,3.44,442,24615.37
528,2106,mateus leme,MG,26,2,mateus leme,MG,26,2,12.65,3.5,26,8757.98
529,1510,rio bonito,SP,2,1,rio bonito,SP,2,1,12.0,5.0,2,180.0
530,538,sao paulo,SP,13,1,sao paulo,SP,13,1,13.54,4.92,13,1219.8899999999999
531,1644,jacarei,SP,107,3,jacarei,SP,107,3,9.87,4.06,107,7764.85
532,1764,marilia,SP,16,5,marilia,SP,16,5,12.62,3.94,16,1470.4
533,2980,curitiba,PR,32,4,curitiba,PR,32,4,9.84,4.44,32,5188.68
534,579,uba,MG,50,1,uba,MG,50,1,16.04,4.44,50,11365.0
535,607,guarulhos,SP,133,2,guarulhos,SP,133,2,8.94,4.35,133,10787.949999999999
536,3053,sao paulo,SP,64,1,sao paulo,SP,64,1,9.27,4.16,64,8532.0
537,9,sao paulo,SP,188,2,sao paulo,SP,188,2,8.95,4.29,188,21821.0
538,2456,cascavel,PR,34,5,cascavel,PR,34,5,12.5,4.56,34,2644.67
539,830,paulinia,SP,12,1,paulinia,SP,12,1,6.33,4.83,12,1104.89
540,155,valinhos,SP,77,1,valinhos,SP,77,1,10.9,3.92,77,3174.6
541,2872,ribeirao preto,SP,47,3,ribeirao preto,SP,47,3,18.22,3.62,47,2359.47
542,939,ribeirao preto,SP,26,2,ribeirao preto,SP,26,2,20.24,3.5,26,1989.59
543,1319,maringa,PR,6,1,maringa,PR,6,1,9.83,4.83,6,224.0
544,3052,sao jose do rio preto,SP,16,2,sao jose do rio preto,SP,16,2,11.44,4.0,16,2728.8
545,1824,sao paulo,SP,9,2,sao paulo,SP,9,2,21.67,3.56,9,648.1
546,2774,sao paulo,SP,73,11,sao paulo,SP,73,11,13.21,3.95,73,5636.21
547,1450,itu,SP,5,2,itu,SP,5,2,4.6,5.0,5,206.7
548,1327,curitiba,PR,4,2,curitiba,PR,4,2,9.75,4.5,4,299.69
549,1098,londrina,PR,14,1,londrina,PR,14,1,6.46,4.21,14,1265.69
550,2471,santana de parnaiba,SP,2,1,santana de parnaiba,SP,2,1,21.0,2.5,2,351.8
551,279,betim,MG,135,4,betim,MG,135,4,7.96,4.01,135,10094.65
552,851,volta redonda,SP,160,2,volta redonda,SP,160,2,14.36,3.95,160,12816.81
553,3061,osasco,SP,17,6,osasco,SP,17,6,10.94,4.06,17,2527.5899999999997
554,2225,brasilia,DF,2,1,brasilia,DF,2,1,7.0,5.0,2,341.98
555,574,aruja,SP,25,7,aruja,SP,25,7,14.33,3.64,25,1873.5
556,2803,jussara,PR,100,6,jussara,PR,100,6,17.35,3.72,100,14433.9
557,2488,nova friburgo,RJ,1,1,nova friburgo,RJ,1,1,16.0,4.0,1,569.0
558,1891,blumenau,SC,22,1,blumenau,SC,22,1,11.32,4.64,22,2510.54
559,883,arraial d'ajuda (porto seguro),BA,31,2,arraial d'ajuda (porto seguro),BA,31,2,16.55,3.94,31,7714.87
560,1332,sao joaquim da barra,SP,69,1,sao joaquim da barra,SP,69,1,13.19,4.29,69,8926.2
561,1506,laranjal paulista,SP,253,4,laranjal paulista,SP,253,4,16.14,4.07,253,16953.71
562,1323,uberlandia,MG,10,2,uberlandia,MG,10,2,5.7,3.8,10,588.95
563,1540,campo grande,MS,2,1,campo grande,MS,2,1,12.0,4.0,2,183.2
564,1934,sao paulo,SP,459,7,sao paulo,SP,459,7,8.88,4.25,459,26894.52
565,100,osasco,SP,83,1,osasco,SP,83,1,8.34,4.61,83,14504.2
566,2974,pilar do sul,SP,30,4,pilar do sul,SP,30,4,11.5,4.13,30,3311.9
567,2641,belo horizonte,MG,46,8,belo horizonte,MG,46,8,12.3,4.13,46,2442.4
568,2685,sarandi,PR,12,1,sarandi,PR,12,1,11.09,3.75,12,1058.7
569,2997,indaiatuba,SP,102,3,indaiatuba,SP,102,3,11.59,4.27,102,5103.71
570,1568,mogi mirim,SP,43,8,mogi mirim,SP,43,8,7.84,4.56,43,2094.36
571,2302,sao paulo,SP,41,2,sao paulo,SP,41,2,13.0,3.71,41,2077.73
572,2135,ibitinga,SP,145,3,ibitinga,SP,145,3,15.87,3.3,145,5341.37
573,2079,contagem,MG,44,2,contagem,MG,44,2,7.36,4.48,44,4748.1
574,1292,bebedouro,SP,136,1,bebedouro,SP,136,1,14.57,4.12,136,6080.47
575,455,curitiba,PR,13,4,curitiba,PR,13,4,7.85,4.69,13,434.51
576,48,maua,SP,95,3,maua,SP,95,3,8.76,4.51,95,8091.6
577,2789,ubatuba,SP,21,3,ubatuba,SP,21,3,9.3,4.43,21,1671.3400000000001
578,973,sao bernardo do campo,SP,39,1,sao bernardo do campo,SP,39,1,9.53,4.46,39,2429.0
579,1750,barueri,SP,83,8,barueri,SP,83,8,10.22,4.22,83,3733.68
580,3054,curitiba,PR,38,3,curitiba,PR,38,3,8.68,4.45,38,4225.0
581,2085,fronteira,MG,45,1,fronteira,MG,45,1,11.78,4.11,45,4430.28
582,2809,itapecerica da serra,SP,2,1,itapecerica da serra,SP,2,1,8.5,5.0,2,306.89
583,2099,sao paulo,SP,12,1,sao paulo,SP,12,1,6.75,4.83,12,901.8299999999999
584,2719,jaguaruna,SC,25,3,jaguaruna,SC,25,3,17.04,3.72,25,723.5
585,2166,limeira,SP,189,12,limeira,SP,189,12,11.27,4.14,189,10407.11
586,909,niteroi,RJ,6,2,niteroi,RJ,6,2,15.0,4.0,6,680.53
587,1288,anapolis,GO,22,2,anapolis,GO,22,2,12.09,4.41,22,1833.43
588,2743,brejao,PE,42,7,brejao,PE,42,7,11.66,4.5,42,4193.94
589,741,rio de janeiro,RJ,9,4,rio de janeiro,RJ,9,4,14.12,4.22,9,1987.29
590,229,ponta grossa,PR,9,1,ponta grossa,PR,9,1,11.89,4.44,9,498.61
591,2862,sao paulo,SP,43,4,sao paulo,SP,43,4,9.26,3.67,43,14238.42
592,1556,sao caetano do sul,SP,4,1,sao caetano do sul,SP,4,1,8.75,4.5,4,517.8
593,2218,uba,MG,76,4,uba,MG,76,4,15.79,4.12,76,8790.49
594,1888,sao jose dos pinhais,PR,3,1,sao jose dos pinhais,PR,3,1,10.33,2.33,3,117.68
595,2965,sao bernardo do campo,SP,125,3,sao bernardo do campo,SP,125,3,11.68,4.25,125,55826.78
596,2307,cajamar,SP,206,2,cajamar,SP,206,2,9.59,4.42,206,25608.690000000002
597,848,sao paulo,SP,222,9,sao paulo,SP,222,9,10.24,4.1,222,9897.460000000001
598,1826,rio de janeiro,RJ,207,13,rio de janeiro,RJ,207,13,12.38,3.96,207,11887.22
599,2691,sao paulo,SP,5,2,sao paulo,SP,5,2,6.4,4.2,5,310.5
600,870,sao paulo,SP,83,2,sao paulo,SP,83,2,7.73,3.92,83,2528.2
601,876,pedreira,SP,23,2,pedreira,SP,23,2,11.09,4.39,23,907.77
602,282,sao paulo,SP,63,1,sao paulo,SP,63,1,22.65,4.37,63,49829.0
603,674,rolante,RS,10,1,rolante,RS,10,1,10.2,4.1,10,434.0
